SEASON,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
2021,Tre,Mann,Tre Mann,PG,75.25,76.25,177.6,76.0,98.5,4.1,8.0,9.0,29.0,34.5,11.3,3.26,10.0
2021,Matthew,Mayer,Matthew Mayer,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2021,Miles,McBride,Miles McBride,PG,73.0,74.5,195.2,80.75,99.5,6.0,9.0,9.5,31.0,38.5,11.08,3.1,10.0
2021,Davion,Mitchell,Davion Mitchell,PG,72.0,73.25,202.4,76.25,96.5,6.2,8.25,8.75,29.0,34.5,11.3,3.26,10.0
2021,Evan,Mobley,Evan Mobley,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2021,Isaiah,Mobley,Isaiah Mobley,PF,80.0,81.75,238.0,87.0,107.5,12.9,9.0,10.0,26.5,32.0,12.7,3.3,10.0
2021,Moses,Moody,Moses Moody,SG,76.5,78.0,210.6,84.75,105.0,6.8,9.0,10.0,29.0,34.5,11.3,3.26,10.0
2021,Trey,Murphy III,Trey Murphy III,SF,79.5,81.25,206.0,84.0,105.5,8.1,8.5,9.0,34.0,38.0,11.65,3.14,10.0
2021,Daishen,Nix,Daishen Nix,PG,75.0,76.25,225.6,78.75,100.0,11.8,8.5,9.0,29.5,36.5,11.72,3.0,10.0
2021,John,Petty Jr.,John Petty Jr.,SG,76.5,77.75,186.2,81.5,103.5,5.6,8.5,9.0,27.5,34.0,11.51,3.35,10.0
2021,Yves,Pons,Yves Pons,PF,77.5,78.75,206.4,84.75,104.0,4.0,9.0,9.25,36.0,42.5,10.89,3.1,10.0
2021,Jason,Preston,Jason Preston,PG,75.0,76.0,180.6,80.5,100.5,5.45,8.5,9.25,30.5,38.5,10.82,3.13,10.0
2021,Joshua,Primo,Joshua Primo,SG,76.0,77.0,189.0,81.25,102.5,6.3,9.0,10.0,30.5,37.5,10.97,3.22,10.0
2021,Roko,Prkacin,Roko Prkacin,PF,79.5,81.25,225.4,83.0,107.0,7.0,8.75,9.25,29.0,34.5,11.3,3.26,10.0
2021,Neemias,Queta,Neemias Queta,C,83.25,84.5,248.4,88.0,112.5,7.6,9.25,10.5,27.0,33.0,11.85,3.29,10.0
2021,Austin,Reaves,Austin Reaves,SG,76.5,77.75,197.2,78.25,101.0,11.0,8.0,8.25,25.0,35.0,10.94,3.07,10.0
2021,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,PF,79.75,81.0,242.4,81.75,105.5,8.9,9.0,9.75,27.0,32.0,11.64,3.29,10.0
2021,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,77.5,78.5,206.6,80.25,100.0,6.7,8.0,8.0,32.5,39.5,11.51,3.21,10.0
2021,Day'Ron,Sharpe,Day'Ron Sharpe,C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2021,Jericho,Sims,Jericho Sims,C,81.0,82.0,250.2,87.25,106.0,5.5,9.0,9.75,37.0,44.5,11.59,3.05,10.0
2021,Jaden,Springer,Jaden Springer,SG,75.0,76.25,202.0,79.75,99.0,6.3,8.5,9.75,34.5,41.5,11.46,3.13,10.0
2021,DJ,Steward,DJ Steward,PG,72.75,73.75,162.2,79.0,98.5,5.0,8.5,9.0,34.5,38.5,11.14,3.08,10.0
2021,Cam,Thomas,Cam Thomas,SG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2021,JT,Thor,JT Thor,PF,80.5,81.25,203.0,87.25,110.0,6.1,9.25,9.5,31.5,35.0,12.19,3.06,10.0
2021,Isaiah,Todd,Isaiah Todd,PF,80.75,82.0,219.0,85.25,107.5,6.2,9.0,9.75,28.5,35.5,11.38,3.31,10.0
2021,Duane,Washington Jr.,Duane Washington Jr.,SG,74.25,75.75,196.8,79.75,101.0,5.1,8.25,8.75,29.5,35.5,11.5,3.17,10.0
2021,Trendon,Watford,Trendon Watford,PF,79.5,80.75,237.4,86.25,105.0,10.1,9.5,9.5,28.0,35.0,11.69,3.27,10.0
2021,Joe,Wieskamp,Joe Wieskamp,SF,77.75,79.25,204.8,83.0,103.0,4.1,8.5,9.25,30.0,42.0,10.7,3.04,10.0
2021,Aaron,Wiggins,Aaron Wiggins,SG-SF,76.5,77.0,190.0,81.75,103.0,5.0,8.75,8.5,29.5,36.0,11.2,3.04,10.0
2021,Ziaire,Williams,Ziaire Williams,SF,80.25,81.75,188.4,82.25,106.5,4.4,9.0,8.75,34.0,39.5,10.69,3.12,10.0
2021,Moses,Wright,Moses Wright,PF,79.75,81.0,225.8,84.75,107.0,5.6,9.0,9.5,31.5,38.0,11.2,3.15,10.0
2021,McKinley,Wright IV,McKinley Wright IV,PG,71.25,72.25,192.2,77.25,94.0,6.7,8.5,9.0,31.5,38.0,10.76,3.08,10.0
2021,Marcus,Zegarowski,Marcus Zegarowski,PG,72.75,74.0,180.8,74.75,96.0,7.2,8.0,9.5,30.0,35.5,11.47,3.11,10.0
2022,Ochai,Agbaji,Ochai Agbaji,SG,76.5,77.75,216.8,82.25,104.0,5.4,8.75,9.5,32.0,39.0,10.77,3.13,10.0
2022,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,SF,81.25,82.25,230.8,85.75,110.5,8.9,8.75,9.5,23.5,26.5,12.25,3.45,10.0
2022,Paolo,Banchero,Paolo Banchero,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Dominick,Barlow,Dominick Barlow,PF,80.75,81.75,221.0,87.0,108.5,5.9,9.0,10.5,28.5,34.0,11.29,3.33,10.0
2022,MarJon,Beauchamp,MarJon Beauchamp,SG,77.25,78.5,196.6,84.75,106.0,5.3,9.0,9.0,29.0,34.5,11.3,3.26,10.0
2022,Hugo,Besson,Hugo Besson,SG,76.5,77.75,180.4,77.5,102.0,8.8,7.5,8.5,24.5,31.5,11.36,3.4,10.0
2022,Malaki,Branham,Malaki Branham,SG,76.0,77.5,194.8,82.0,102.5,6.1,8.5,9.75,29.0,35.0,11.38,3.17,10.0
2022,Christian,Braun,Christian Braun,SG,77.5,79.0,209.2,78.5,99.5,6.2,8.0,8.5,33.5,40.0,11.0,3.16,10.0
2022,Kendall,Brown,Kendall Brown,SF,78.25,79.5,201.2,83.0,103.0,4.9,9.0,9.0,31.5,41.0,11.57,3.29,10.0
2022,John,Butler Jr.,John Butler Jr.,PF,83.75,84.75,174.4,86.25,112.0,4.7,8.5,8.75,26.5,28.5,11.16,3.33,10.0
2022,Julian,Champagnie,Julian Champagnie,SF,78.25,79.75,212.4,82.0,107.0,7.1,8.75,9.25,28.5,34.5,11.39,3.14,10.0
2022,Kennedy,Chandler,Kennedy Chandler,PG,71.5,72.5,172.2,77.25,97.0,4.4,8.5,9.5,31.0,41.5,10.73,3.26,10.0
2022,Max,Christie,Max Christie,SG,76.25,77.75,189.2,80.75,102.5,4.8,8.0,8.5,32.0,37.5,10.82,3.07,10.0
2022,Kofi,Cockburn,Kofi Cockburn,C,83.0,84.0,293.0,88.25,110.5,8.2,9.75,10.25,29.5,32.5,12.11,3.33,10.0
2022,Dyson,Daniels,Dyson Daniels,SG,78.0,79.5,195.2,82.5,105.0,4.9,8.5,9.75,29.0,34.0,10.81,3.22,10.0
2022,Johnny,Davis,Johnny Davis,PG,76.25,77.75,196.4,80.5,103.5,6.7,8.5,10.25,29.0,34.5,11.3,3.26,10.0
2022,JD,Davison,JD Davison,PG,72.5,74.5,191.8,78.5,99.5,7.8,8.5,9.5,30.0,37.0,11.38,3.26,10.0
2022,Darius,Days,Darius Days,SF-PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Moussa,Diabate,Moussa Diabate,C,81.25,82.25,216.6,86.5,109.5,2.7,8.5,10.5,29.0,36.5,11.16,3.26,10.0
2022,Ousmane,Dieng,Ousmane Dieng,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Khalifa,Diop,Khalifa Diop,C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Jalen,Duren,Jalen Duren,C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Tari,Eason,Tari Eason,PF,78.75,80.0,217.4,86.0,107.5,5.9,9.25,11.0,29.0,34.5,11.3,3.26,10.0
2022,Keon,Ellis,Keon Ellis,SG,75.5,76.75,167.4,80.5,102.0,3.8,8.0,9.25,28.0,35.5,10.87,3.18,10.0
2022,Michael,Foster Jr.,Michael Foster Jr.,C,79.75,81.25,236.6,84.25,109.5,6.2,8.75,10.0,28.0,32.5,11.49,3.22,10.0
2022,Collin,Gillespie,Collin Gillespie,PG,73.5,74.75,195.8,76.0,98.0,8.6,8.25,9.0,26.5,33.0,10.95,3.21,10.0
2022,AJ,Griffin,AJ Griffin,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Jaden,Hardy,Jaden Hardy,SG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Ron,Harper Jr.,Ron Harper Jr.,SF,76.0,77.5,240.4,85.25,105.5,14.3,9.5,10.0,26.0,30.5,11.41,3.4,10.0
2022,Chet,Holmgren,Chet Holmgren,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Harrison,Ingram,Harrison Ingram,SF,77.25,79.0,232.8,84.25,103.5,8.3,9.0,10.0,29.5,35.0,11.83,3.31,10.0
2022,Jaden,Ivey,Jaden Ivey,PG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Nikola,Jovic,Nikola Jovic,SF,81.5,83.0,222.6,84.25,108.5,7.4,8.75,9.75,29.0,34.5,11.3,3.26,10.0
2022,Johnny,Juzang,Johnny Juzang,SG,77.25,78.5,208.6,83.0,102.5,7.5,8.5,9.5,27.5,32.5,11.03,3.29,10.0
2022,Ismael,Kamagate,Ismael Kamagate,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Trevor,Keels,Trevor Keels,SG,75.25,76.75,223.8,79.25,101.0,13.5,8.25,9.0,24.5,31.0,11.33,3.27,10.0
2022,Walker,Kessler,Walker Kessler,C,84.25,85.0,256.0,88.25,113.0,14.7,8.5,8.5,29.0,34.5,11.3,3.26,10.0
2022,Christian,Koloko,Christian Koloko,C,82.75,84.0,221.0,89.25,113.0,5.7,9.0,10.75,28.0,33.5,11.3,3.27,10.0
2022,Jake,LaRavia,Jake LaRavia,PF,78.75,80.0,227.2,81.5,104.0,9.0,8.5,10.25,27.5,34.0,10.58,3.37,10.0
2022,Justin,Lewis,Justin Lewis,PF,78.25,79.5,235.4,86.5,105.5,7.3,9.0,10.5,32.5,35.0,11.49,3.23,10.0
2022,E.J.,Liddell,E.J. Liddell,PF,77.5,79.0,243.0,83.75,103.5,12.2,8.25,9.25,35.5,38.0,11.11,3.26,10.0
2022,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,PF-C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Tyrese,Martin,Tyrese Martin,SG-SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Bennedict,Mathurin,Bennedict Mathurin,SG,76.5,78.0,204.6,81.0,104.0,5.7,8.5,9.75,29.0,34.5,11.3,3.26,10.0
2022,Matthew,Mayer,Matthew Mayer,SF,80.0,81.25,216.4,82.5,105.0,11.1,9.0,10.25,25.5,31.5,10.74,3.39,10.0
2022,Bryce,McGowens,Bryce McGowens,SG,77.25,78.5,181.2,80.75,103.5,5.4,8.75,9.5,29.5,34.0,11.12,3.27,10.0
2022,Leonard,Miller,Leonard Miller,SF,80.5,82.0,211.0,86.0,106.5,5.7,9.25,10.5,30.0,36.5,11.11,3.36,10.0
2022,Josh,Minnott,Josh Minnott,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Aminu,Mohammed,Aminu Mohammed,SG-SF,75.5,77.0,212.8,83.0,104.0,5.1,8.75,9.5,29.5,36.0,11.54,3.33,10.0
2022,Iverson,Molinar,Iverson Molinar,PG,74.25,75.25,183.2,80.0,101.0,4.8,8.5,9.5,31.0,38.0,11.23,3.19,10.0
2022,Jean,Montero,Jean Montero,PG,73.0,74.25,171.8,77.25,98.5,7.4,8.0,8.75,29.5,37.0,11.19,3.17,10.0
2022,Wendell,Moore,Wendell Moore,SG,76.25,77.5,217.2,84.5,101.0,7.5,8.75,10.25,32.5,38.5,10.94,3.3,10.0
2022,Keegan,Murray,Keegan Murray,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Andrew,Nembhard,Andrew Nembhard,PG,75.0,76.5,195.6,77.75,99.0,4.4,8.0,9.5,26.5,35.0,10.46,3.26,10.0
2022,Scotty,Pippen Jr.,Scotty Pippen Jr.,PG,72.0,73.5,180.0,77.75,95.5,5.3,7.75,9.0,30.5,37.5,11.07,3.21,10.0
2022,Gabriele,Procida,Gabriele Procida,SG-SF,77.75,79.75,192.8,80.0,106.0,3.8,8.0,9.25,29.5,35.0,11.02,3.07,10.0
2022,Jared,Rhoden,Jared Rhoden,SG-SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Orlando,Robinson,Orlando Robinson,C,81.75,83.0,244.4,88.0,111.0,9.5,8.75,10.0,23.0,27.5,11.4,3.55,10.0
2022,David,Roddy,David Roddy,PF,76.5,78.0,260.8,83.5,105.0,11.6,8.75,10.0,27.0,35.5,10.75,3.22,10.0
2022,Ryan,Rollins,Ryan Rollins,SG,74.0,75.25,179.2,81.75,100.5,5.0,8.0,8.5,30.5,36.5,11.26,3.07,10.0
2022,Marcus,Sasser,Marcus Sasser,PG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Dereon,Seabron,Dereon Seabron,SG,76.75,77.75,182.4,80.75,103.5,4.0,8.5,9.5,30.5,38.0,11.03,3.12,10.0
2022,Shaedon,Sharpe,Shaedon Sharpe,SG,76.25,77.25,198.0,83.5,103.5,4.8,9.0,9.25,29.0,34.5,11.3,3.26,10.0
2022,Jabari,Smith,Jabari Smith,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Terquavion,Smith,Terquavion Smith,SG,74.25,75.75,165.2,78.5,98.0,3.8,8.5,8.0,30.5,38.5,10.63,3.14,10.0
2022,Jeremy,Sochan,Jeremy Sochan,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Matteo,Spagnolo,Matteo Spagnolo,PG,76.0,77.5,196.2,80.0,102.0,8.6,8.25,10.0,25.5,31.5,11.42,3.4,10.0
2022,Julian,Strawther,Julian Strawther,SF,77.75,79.0,207.6,81.5,104.5,7.9,8.25,8.5,28.5,35.0,10.3,3.26,10.0
2022,Dalen,Terry,Dalen Terry,SG,78.0,79.25,195.2,84.75,106.0,5.4,8.5,9.0,29.0,34.5,11.3,3.26,10.0
2022,Drew,Timme,Drew Timme,C,80.25,81.25,231.6,86.0,107.5,15.7,9.0,10.0,25.5,31.5,11.71,3.38,10.0
2022,Jabari,Walker,Jabari Walker,PF,78.75,80.0,213.8,82.75,105.0,12.1,8.75,9.75,29.5,32.5,11.53,3.24,10.0
2022,TyTy,Washington Jr.,TyTy Washington Jr.,SG,74.25,75.75,196.4,80.0,99.5,12.0,8.5,9.25,29.0,34.5,11.3,3.26,10.0
2022,Peyton,Watson,Peyton Watson,SF,78.75,80.0,203.4,84.5,107.5,5.2,8.5,9.5,28.0,33.5,11.03,3.28,10.0
2022,Blake,Wesley,Blake Wesley,SG,75.0,76.25,187.2,81.25,103.0,5.6,8.25,9.0,30.0,36.0,11.55,3.21,10.0
2022,Trevion,Williams,Trevion Williams,C,79.25,80.75,264.6,86.75,108.5,10.8,9.0,10.25,27.5,30.0,12.75,3.48,10.0
2022,Mark,Williams,Mark Williams,C,84.0,86.0,242.4,90.5,117.0,5.4,9.0,9.75,29.0,34.5,11.3,3.26,10.0
2022,Jalen,Williams,Jalen Williams,SG,76.5,77.75,209.2,86.25,105.5,8.9,8.5,9.5,33.5,39.0,11.13,3.11,10.0
2022,Jaylin,Williams,Jaylin Williams,C,80.75,82.0,236.6,85.0,108.5,8.0,8.5,10.5,24.5,30.0,11.64,3.5,10.0
2022,Alondes,Williams,Alondes Williams,SG,75.75,77.0,209.0,79.0,102.0,7.2,8.5,9.25,30.0,35.5,10.96,3.15,10.0
2022,Bryson,Williams,Bryson Williams,PF-C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Jalen,Wilson,Jalen Wilson,SF-PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2022,Fanbo,Zeng,Fanbo Zeng,SF-PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Trey,Alexander,Trey Alexander,SG,75.25,79.0,184.6,82.0,101.5,6.7,8.5,8.75,29.5,34.0,11.6,3.35,10.0
2023,Amari,Bailey,Amari Bailey,SG,75.25,79.0,190.8,79.0,103.5,6.7,8.0,9.25,28.5,35.0,11.34,3.19,10.0
2023,Emoni,Bates,Emoni Bates,SF,80.25,79.0,179.2,81.0,105.0,6.7,8.0,8.25,27.0,32.5,11.54,3.49,10.0
2023,Reece,Beekman,Reece Beekman,PG,73.5,79.0,190.6,79.0,100.5,6.7,8.5,8.25,30.5,38.0,10.99,3.14,10.0
2023,Anthony,Black,Anthony Black,PG,77.75,79.0,210.0,79.5,102.5,6.7,8.25,9.5,32.0,39.0,11.04,3.35,10.0
2023,Adem,Bona,Adem Bona,C,80.25,79.0,243.4,82.5,110.5,6.7,9.25,10.0,29.0,34.5,11.3,3.26,10.0
2023,Kobe,Brown,Kobe Brown,PF,78.5,79.0,252.2,84.75,106.5,6.7,8.75,9.75,28.5,32.0,11.39,3.33,10.0
2023,Kobe,Bufkin,Kobe Bufkin,SG,76.25,79.0,186.8,79.75,102.5,6.7,8.0,9.25,29.0,36.0,11.71,3.26,10.0
2023,Toumani,Camara,Toumani Camara,PF,79.0,79.0,220.4,84.5,107.0,6.7,9.0,10.0,28.5,33.0,10.7,3.41,10.0
2023,Sidy,Cissoko,Sidy Cissoko,SF,77.5,79.0,223.8,81.75,104.0,6.7,9.25,10.0,30.5,35.5,11.24,3.31,10.0
2023,Jaylen,Clark,Jaylen Clark,SG,76.0,79.0,204.2,81.0,101.5,6.7,8.5,9.0,29.0,34.5,11.3,3.26,10.0
2023,Noah,Clowney,Noah Clowney,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Bilal,Coulibaly,Bilal Coulibaly,SG-SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Ricky,Council IV,Ricky Council IV,SF,77.0,79.0,208.0,81.0,103.0,6.7,7.75,8.5,30.5,37.0,11.2,3.33,10.0
2023,Gradey,Dick,Gradey Dick,SG,78.25,79.0,204.0,80.75,101.0,6.7,8.25,9.0,29.0,34.0,11.13,3.5,10.0
2023,Nikola,Djurisic,Nikola Djurisic,SF,79.0,79.0,217.6,80.25,102.0,6.7,8.25,9.5,29.0,34.5,11.3,3.26,10.0
2023,Zach,Edey,Zach Edey,C,87.25,79.0,306.4,94.5,115.5,6.7,9.75,11.0,26.0,29.5,11.37,3.45,10.0
2023,Adam,Flagler,Adam Flagler,PG,73.0,79.0,191.8,76.5,97.0,6.7,8.0,9.25,31.0,36.0,10.96,3.24,10.0
2023,Keyonte,George,Keyonte George,SG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Mouhamed,Gueye,Mouhamed Gueye,C,82.25,79.0,212.6,87.25,110.5,6.7,9.0,10.0,29.0,34.5,11.3,3.26,10.0
2023,Jordan,Hawkins,Jordan Hawkins,SG,76.25,79.0,186.0,78.75,101.5,6.7,8.25,8.75,29.0,34.5,11.3,3.26,10.0
2023,Coleman,Hawkins,Coleman Hawkins,PF,80.5,79.0,224.4,84.25,108.5,6.7,8.75,8.75,26.5,32.5,12.14,3.37,10.0
2023,Scoot,Henderson,Scoot Henderson,PG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Taylor,Hendricks,Taylor Hendricks,PF,80.25,79.0,213.6,84.5,107.0,6.7,9.25,10.25,32.5,36.0,11.27,3.32,10.0
2023,DaRon,Holmes II,DaRon Holmes II,C,81.0,79.0,220.8,84.5,109.0,6.7,8.5,9.5,29.5,35.0,11.48,3.2,10.0
2023,Jalen,Hood-Schifino,Jalen Hood-Schifino,PG,76.25,79.0,216.6,82.25,100.5,6.7,9.0,9.75,29.0,34.5,11.3,3.26,10.0
2023,Jett,Howard,Jett Howard,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,GG,Jackson,GG Jackson,PF,80.25,79.0,214.4,83.5,106.0,6.7,8.5,10.0,31.0,37.0,11.39,3.21,10.0
2023,Andre,Jackson Jr.,Andre Jackson Jr.,SF,77.5,79.0,198.4,81.75,103.0,6.7,8.25,9.5,30.5,39.5,10.83,3.14,10.0
2023,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,80.25,79.0,240.4,85.0,106.0,6.7,9.25,10.75,33.0,36.5,11.8,3.2,10.0
2023,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,SF,78.0,79.0,226.4,81.5,99.5,6.7,8.5,9.5,34.5,39.0,11.21,3.33,10.0
2023,Keyontae,Johnson,Keyontae Johnson,SF,76.0,79.0,238.6,84.0,103.0,6.7,9.0,9.0,29.0,34.5,11.3,3.26,10.0
2023,Colby,Jones,Colby Jones,SG,76.5,79.0,199.2,80.0,103.0,6.7,8.25,8.5,30.5,35.0,11.14,3.33,10.0
2023,Ryan,Kalkbrenner,Ryan Kalkbrenner,C,84.75,79.0,251.8,89.0,112.5,6.7,9.25,11.0,28.0,30.5,12.27,3.39,10.0
2023,Arthur,Kaluma,Arthur Kaluma,PF,78.25,79.0,221.8,84.5,103.5,6.7,8.5,10.0,32.5,34.5,11.35,3.44,10.0
2023,Mojave,King,Mojave King,SG,75.75,79.0,200.6,80.0,101.0,6.7,8.75,9.5,33.5,42.0,11.07,3.18,10.0
2023,Bobi,Klintman,Bobi Klintman,PF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Maxwell,Lewis,Maxwell Lewis,SG,78.25,79.0,207.2,84.0,104.5,6.7,8.75,9.5,32.5,36.5,11.4,3.43,10.0
2023,Dereck,Lively Jr.,Dereck Lively Jr.,C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Chris,Livingston,Chris Livingston,SF,78.0,79.0,219.2,83.25,104.5,6.7,8.5,9.0,30.5,37.0,11.65,3.27,10.0
2023,Seth,Lundy,Seth Lundy,SF,76.0,79.0,214.4,82.25,104.0,6.7,8.5,9.0,31.5,35.5,11.02,3.15,10.0
2023,Kevin,McCullar,Kevin McCullar,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Mike,Miles Jr.,Mike Miles Jr.,PG,72.75,79.0,205.0,72.5,96.0,6.7,8.0,8.25,33.0,37.0,11.01,3.11,10.0
2023,Leonard,Miller,Leonard Miller,PF,81.25,79.0,212.8,86.0,106.5,6.7,9.5,10.5,32.0,37.5,11.0,3.33,10.0
2023,Brandon,Miller,Brandon Miller,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Jordan,Miller,Jordan Miller,SF,76.5,79.0,191.6,83.75,103.5,6.7,8.5,9.25,32.0,36.5,11.43,3.17,10.0
2023,Judah,Mintz,Judah Mintz,PG,75.0,79.0,176.4,75.5,98.0,6.7,8.25,9.25,28.5,37.0,10.32,3.24,10.0
2023,Dillon,Mitchell,Dillon Mitchell,PF,78.75,79.0,193.0,82.0,105.0,6.7,8.25,9.5,29.0,37.0,10.92,3.32,10.0
2023,Omari,Moore,Omari Moore,SG,77.25,79.0,188.6,81.75,103.5,6.7,9.0,10.25,29.0,35.5,10.8,3.22,10.0
2023,Kris,Murray,Kris Murray,PF,79.75,79.0,212.8,83.75,106.0,6.7,8.5,9.0,29.5,35.0,11.11,3.3,10.0
2023,Grant,Nelson,Grant Nelson,PF,82.0,79.0,223.4,84.0,106.5,6.7,9.0,9.5,32.0,35.5,9.99,3.21,10.0
2023,James,Nnaji,James Nnaji,C,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Julian,Phillips,Julian Phillips,SF,78.75,79.0,196.6,83.5,102.0,6.7,8.5,9.0,36.0,43.0,11.09,3.32,10.0
2023,Jalen,Pickett,Jalen Pickett,PG,74.0,79.0,197.8,79.25,98.5,6.7,8.5,7.5,28.5,33.0,11.91,3.35,10.0
2023,Brandin,Podziemski,Brandin Podziemski,SG,75.75,79.0,203.8,77.5,96.5,6.7,8.25,10.0,31.5,39.0,11.16,3.21,10.0
2023,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,PF,78.75,79.0,212.4,85.0,104.0,6.7,8.25,10.0,35.0,40.5,10.59,3.21,10.0
2023,Rayan,Rupert,Rayan Rupert,SF,78.0,79.0,193.2,86.0,106.0,6.7,8.5,9.5,27.5,32.5,11.18,3.43,10.0
2023,Adama,Sanogo,Adama Sanogo,C,79.25,79.0,257.8,86.75,108.5,6.7,9.75,10.0,28.5,31.0,11.5,3.31,10.0
2023,Marcus,Sasser,Marcus Sasser,PG,73.25,79.0,195.6,79.0,99.5,6.7,8.75,9.5,27.0,35.0,10.68,3.43,10.0
2023,Brice,Sensabaugh,Brice Sensabaugh,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2023,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,77.5,79.0,220.0,80.0,102.0,6.7,8.25,8.0,32.0,37.5,10.36,3.06,10.0
2023,Ben,Sheppard,Ben Sheppard,SG,77.25,79.0,194.6,79.75,100.0,6.7,8.5,9.5,29.5,35.5,10.88,3.17,10.0
2023,Jalen,Slawson,Jalen Slawson,PF,78.5,79.0,221.6,83.75,106.0,6.7,9.0,9.0,29.0,33.0,11.26,3.29,10.0
